Unnamed: 0,index,song,year,artist,genre,lyrics
66241,66241,bog,2007,the-adicts,Rock,Oh God you are my hero You're my main man Oh God you are my hero You're my main man I read the bible everyday To see what you have got to say It doesn't make no sense to me I'd rather read the beano Oh God you are my hero You're my main man Oh God you are my hero You're my main man So what if I dont go to heaven It's all a load of 27' I'll have a better time in hell Don't want to be an angel Oh God you are my hero You're my main man Oh God you are my hero You're my main man The things you preach are out of reach I'm getting crucified How viddy he bog as a rabid dog Selling fucking lies Oh God you are my hero You're my main man Oh Bog Oh God you are my hero You're my main man Oh Bog 
86677,86677,just-drunk-enough,2008,aaron-lines,Pop,I knew it would happen someday But I never thought that it'd be tonight Then you walked into the bar with your new Mr Right With that big ol chip on my shoulder And Johnny Walker making me see red I decided I'd walk right on over and pour him a beer On his head And I know I'll regret this tomorrow It's just another cross that I'll have to bare I'm sober enough to know better But I'm just drunk enough not to care No it's not my proudest moment But when he swung at my face and just missed I decided there and then I'd introduce his chin to my right fist Then I tipped my hat to my ex girlfriend Said darlin you sure look nice For a low down cheatin dead beatin cold hearted witch Who ruined my life Yeah I know I'll regret this tomorrow 'Cause Mr Right's finally comin up for air I'm sober enough to know better But I'm just drunk enough not to care I know I'll regret this tomorrow Instead of leavin I sat back in my chair I'm sober enough to know better But I'm just drunk enough not to care I'm just drunk enough not to care
330410,330410,prophecies-of-pagan-fire,2006,enthroned,Metal,Intro Instrumental 
206982,206982,thank-you,2008,33miles,Rock,"What if in the morning when I wake up Even before I fill my coffee cup I said ""Thank You thank You"" What if I look that the day and the hours ahead And before I move forward I bowed my head I said ""Thank You"" oh I said ""Thank You"" What if I looked at my life in a different way Took a little more time to stop and pray I know it will change all the moments in between So here I go Thank You for everything Thank You for loving me It don't even matter what tomorrow brings Well I will sing my Thank You for sun and rain For what You give and take away For all Your goodness I will always say Thank You oh I say thank You What if I lost everything that I had I could smile and somehow still be glad And say thank You thank You 'Cause life is joy life is pain But the prayer of my heart will never change I say thank You oh I say thank You What if I looked at my life in a different way Took a little more time to stop and pray I know it will change all the moments in between So here I go Thank You for everything Thank You for loving me It don't even matter what tomorrow brings Well I will sing my Thank You for sun and rain For what You give and take away For all Your goodness I will always say Thank You oh yeah I will sing my Thank You for everything Thank You for loving me It don't even matter what tomorrow brings Well I will sing my Thank You for sun and rain For what You give and take away For all Your goodness I will always say For all Your goodness I will always say Thank You"
230991,230991,waiting-for-your-call,2008,b-b-king,Rock,No matter how many hearts you have broken Whoah No matter how many tears you made fall Well I still love you baby I'm waiting for your call No matter how many times you have left me Whoah and you said you never really cared Oh I still love you I'm just waiting for your call oh my dear my dear The first time you left me Whoah I couldn't say I did to make you stay Oh But believe me dear I'd never talk about about it I'd just pray pray that you'd come back home to me one day Whoah No matter how long I'm longing outside No matter how many times I been crying Baby I still love you And I'm just waiting Baby I'm just waiting for your call
232940,232940,rudolph-the-red-nosed-reindeer,2006,babyface,R&B,"Rudolph the red nosed reindeer Had a very shiny nose And if you ever saw it You would even say it glows All of the other reindeer They used to laugh and call him names They never let poor Rudolph Join in any reindeer games Then one foggy Christmas eve Santa came to say ""Rudolph with your nose so bright Won't you guide my sleigh tonight "" Then all the reindeer loved him As they shouted out with glee Rudolph the red nosed reindeer You'll go down in history Hey Rudolph guide my sleigh Hey Rudolph guide my sleigh Hey Rudolph guide my sleigh Hey Rudolph Then one foggy Christmas eve Santa came to say ""Rudolph with your nose so bright Won't you guide my sleigh tonight "" Then how the reindeer loved him As they shouted out with glee Rudolph the red nosed reindeer You'll go down in history Hey Rudolph guide my sleigh Hey Rudolph guide my sleigh Hey Rudolph guide my sleigh Hey Rudolph Hey Rudolph guide my sleigh Hey Rudolph guide my sleigh Hey Rudolph guide my sleigh Hey Rudolph Hey Rudolph guide my sleigh Hey Rudolph guide my sleigh Hey Rudolph guide my sleigh Hey Rudolph"
106261,106261,metropolis-radio-edit,2012,david-guetta,Electronic,I feel so close to you right now It s a force field I wear my heart upon my sleeve like a big deal Your love pours down on me surround me like a waterfall And there s no stopping us right now I feel so close to you right now I feel so close to you right now It s a force field I wear my heart upon my sleeve like a big deal Your love pours down on me surround me like a waterfall And there s no stopping us right now I feel so close to you right now And there s no stopping us right now And there s no stopping us right now And there s no stopping us right now I feel so close to you right now
270379,270379,royal-pain,2008,eels,Rock,I got some sleep and I needed it Not a lot just a little bit Someone's always trying to keep me from it It's a crying shame It's a royal pain in the neck I'm just trying to get by With my pride a little bit intact Ask me any question and I'll level with you I'm with you I didn't ask for anything but being with you That's the only thing I was born to do And they're all insane Such a royal pain in the neck I'm just trying to get by With my pride a little bit intact Another day is put to the test Lord knows I'm doing my best Do your best Never a brother always a guest It's a crying shame It's a royal pain in the neck I'm just trying to get by With my pride a little bit intact And they're all insane Such a royal pain in the neck I'm just trying to get by With my pride just a little bit intact
316546,316546,beautifully-still,2006,deacon-blue,Rock,Send me down my future From your wheel of fire Let me only fly On your wings of desire What happened to that ride On your chariot of gold It had only lasted minutes From the centuries you hold What happened to the reign The reign of love Where have all the angels gone Now the sun's not up above You lie so beautifully still I can't see you move I want us to be closer In fifty years or more Getting young not older Like we were here before But your quarters are all sullied Your alter boys asleep Your priests have drunk the wine You meant us all to keep What happened to the reign The reign of love Where have all the angels gone Now the sun's not up above You lie so beautifully still I can't see you move
247627,247627,end-is-near,2006,embrace,Rock,I can't believe it's all the same I can't believe we fill our lives with all these trials and errors on our way But I'll be there I'll be there I shoulda never shown my hand But look outside and dream it's only when you look inside you'll understand And I'll be there I'll be there Say the end is near whenever you draw near The end is near ohh ohhh Say the end is near whenever you draw near The end is near The moon will flicker in the sky Like a film projector I have seen this scene a hundred million times But I'll be there I'll be there
74715,74715,the-day-the-whole-world-died,2007,the-age-of-rockets,Electronic,A symphony of dying sings returning patrons to their seats dead opera hiss and roar the sky push and pulling satellites everybody's saying grace to tidal waves and empty plates we turn the clocks ahead and hope to wake up well nothing feels like anything and when it hurts you know it's love dead opera hiss and roar the sky and when it hurts you know it's love we tear at skin until it's gone and when it hurts you know it's love we turn the lights down low and watch the earth explode
34262,34262,tell-me-i-m-wrong,2007,eskobar,Rock,It's not easy being friends it's even harder being lovers The flag is waving it's the end I build a shelter under my covers Where I sit I think of you my only love Tell me I'm wrong but I feel so free and so small at the same time Tell me I'm wrong but I feel so free and so small at the same time And so small at the same time It's not even making sense the ground we walk or sky above us So how to understand the end I build a shelter under my covers Where I sit I think of you my only love Tell me I'm wrong but I feel so free and so small at the same time Tell me I'm wrong but I feel so free and so small at the same time Tell me I'm wrong but I feel so free and so small at the same time Where I sit I think of you my only love Tell me I'm wrong but I feel so free and so small at the same time Tell me I'm wrong but I feel so free and so small at the same time Tell me I'm wrong but I feel so free and so small at the same time And so small at the same time
270489,270489,up-to-some-days-ago,2012,black-deep-white,Electronic,UP TO SOME DAYS AGO MUSIC LYRICS DAVE SHADOW WAKE ME UP WAKE ME UP FROM MY SLEEP AND BLAZE THE TRAIL TO REACH FOR YOU TO REACH FOR YOU MY LOVE TAKE ME NOW TAKE ME NOW AND HOLD ME BEFORE MY LAST RESOURCE WAS THROUGH HEAR A FALTER IN MY VOICE SAVE ME NOW SAVE ME NOW CAUSE I'M WEAK I CAN'T RESIST TO FALL AWAY TO FALL AWAY FROM YOU TAKE ME NOW TAKE BACK TO THAT PLACE WHERE WE USED TO RAISE OUR DREAMS CAUSE I JUST CAN'T DREAM NO MORE WITHOUT YOU CHORUS UP TO SOME DAYS AGO THERE WAS A CLEARER REASON TO STAY RIGHT CLOSE TO YOU UP TO SOME DAYS AGO I GOT A BETTER VISION OF LIFE BECAUSE OF YOU UP TO SOME DAYS AGO HAD NO PERCEPTION OF THIS SITUATION BECAUSE I WAS CLOSE TO YOU I WAS CLOSE TO YOU YOU'RE THE ONE IN MY INNER WORLD OF SUFFERING PLEASE JOIN YOUR HANDS AND PRAY FOR ME LIKE AN ANGEL ON MY GRAVE TAKE ME BACK TAKE ME BACK TO THAT PLACE WHERE WE USED TO RAISE OUR DREAMS CAUSE I JUST CAN'T DREAM NO MORE WITHOUT YOU CHORUS 
142416,142416,ancient-dreams,2006,candlemass,Metal,Reach deep within where reality is hard to find Search in the corners of the winding mazes of your mind Seek out the treasures that open doors that some keep sealed Believe in your dreams and a wonder world will be revealed Come to the boundless land somewhere inside your fantasies Built by dreams and magic the secret place that none have seen Chase the horizons catch the illusion Remember the child within There's no tomorrow just sadness and sorrow Hold on to the ancient dreams Great kings and tyrants unicorns and elf lords Devils and demons dungeons and dragons Phoenix is rising up from the ashes of the wind Born into glory then back to ashes once again High flies the dragon the ruler of the seven skies Riding the winds not knowing that he just can't die Chase the horizons catch the illusion Remember the child within There's no tomorrow just sadness and sorrow Hold on to the ancient dreams See how the wizard cast his spell with maddened eyes Using his magic to reach the heavenly skies Witness the alchemist turning all his lead to gold Try after try begging that his fantasy will hold See how the rainbow bends it shape into the sea Follow the sign and your dreams will be reality Chase the horizons catch the illusion Remember the child within There's no tomorrow just sadness and sorrow Hold on to the ancient dreams
335627,335627,let-s-make-it-last,2008,brandon-heath,Rock,Rain come down tonight Except for the bump on my head I'm feeling alright Dancing to our favorite tune I pulled you in way to soon Bang went the drums we went boo yeah Running through the yard Splashing through puddles with you without regard Do you think the neighbors will care So what if they do they'll just stare kids will all say it's not fair The way that we love the way that we left It's something worth seeing so let's make it last let's make it last Come sun sunny day We'll call and sit to our jobs what will we say She's coming down with the flu I think that I'm catching it too this is what love makes you do The way that we love the way that we left It's something worth seeing so let's make it last The way that we love the way that we left It's something worth seeing yeah so let's make it last Live out each moment they go by so fast let's make it last
27680,27680,one-bullet,2007,dead-soul-tribe,Rock,I have fallen for you Through the crack that breaks my life You re the sunlight of my day I have waited so long Just to find someone like you Now you take it all away You ve taken a part of me I ve been without so long One bullet could set me free One shot and the deed is done Remember me this way I m at quite a loss now To convey the way this feels Like the hurt will never heal So I cut the wires All communications down All communications down You ve taken a part of me I ve been without so long One bullet could set me free One shot and the deed is done How does it make you feel To see me in this way Or do you feel at all You ve taken a part of me I ve been without so long One bullet could set me free One shot and the deed is done Remember me this way Remember me
38055,38055,self-control,2007,channel-zero,Metal,I had some news today I lose control in here My self control is coming down I've lost the world today I slightly fade away My self control is going down Ignorance feels the worst The bad stay the good go first All I observe is black for me without a smile My world falls apart Reality strikes and hits you real hard Sometimes reality is killing you without a sound I'm gonna breakdown my agony Mastering my self control So I'll breakdown my agony Searching for my self control I heard the news again I lose control in here My self control is coming down I've lost the world today Slightly fade away My self control is going down I need to hold on tight Mind struggling in my fight My mind struggles every night since you're gone I feel so helpless now I try to catch it somehow All you ever leave behind are memories to find Breakdown my agony Mastering my self control So I'll breakdown my agony Searching for my self control Inside my head it's kinda weird I try to follow you I feel the pain it's like a gain That keeps me going on I speak to you communicate Ask for advice to know Maybe it's a crazy thought I know that I will walk alone
245369,245369,savannah,2016,failure-anthem,Rock,One stop light shines into my window every night That old stop sign faded like a memory overtime Broken roads won't stand in my way Take me home to where I found my faith Where we walk in the footsteps in the shadows of our fathers The city lights are way too bright So take me home right back home to Savannah Savannah Savannah home to Savannah Savannah Savannah Thought I had it all But I found there's just some things you can't outgrow The world may have changed But the memories we made stay the same And they calling out my name The place where we first met on that day won't forget The day we said goodbye I left you for a better life The place where I screwed up to this day I can't deny I had it made all along but then I left you behind Do you remember the 4th of July When I saw the fireworks shine in your eyes Do you remember the 4th of July When I saw the fireworks shining into your eyes 
356558,356558,guardian,2007,fates-warning,Rock,These walls are stained engraved with pain You will find them under shadows casting Shame Some it's all they'll ever know Angels of The fortunate sons come and go You May not Entities pass in the night Guardians and the Reaper fight the will to live shall win Mares of hope ride through their dreams Blinding light awakens sleeping dawn it Seems It was all a dream endless dream I will wish upon a star I believe in you And if my will has strayed afar I Rememebered you Will you remember me I the one you sentenced Pennance Unabsolved Answer me save my will have you forgotten Me Pace the hallway blindman for a million Miles of stars His mind has seen think you may he lives In darkness We're the dark he's seen the light of dream Karen's been asleep forever I know she Hears me She has so much to say Machine shoots Sparks through her egg shell mind Tears stream from her face Unto my hand unto my heart I'm a fire without a flame helpless child Without a name With broken wings catch me I'm falling I'm a question with no answer who are You that takes my life away from me Unveil the bondaries of the black I had a dream I was you strong as the fire In your veins then when I called out your Name I would remain and witness the pain I am beyond silent black I will be back As your guardian Angels in white you have sacrificed witness And bury the pain Walk hand and hand with the fear stricken Child Strengthen the weak and the lame Have you seen beyond the unborn Pillar of pennance and lore Perpetual journey into the realm the Sovereign servitor
137975,137975,should-be-missing-you-now,2006,boyzone,Pop,Should be missing you Sat on a chair And I stared at the wall Memories of you I couldn't recall They say that the first love Is the one that you dream of But everything comes to an end I was blind for so long Realised I was wrong And now I can see I should be missing you now But my heart is in another place I kept on fooling myself And nobody else I am feeling shame It's just a game should be missing you It's just a game should be missing you You always said that I knew right from wrong And how my heart Would beat so strong And I'm feeling a yearning But I guess I'm just learning All the tricks of the trade I was blind for so long Realised I was wrong And now I can see I should be missing you now But my heart is in another place I kept on fooling my self And nobody else I am feeling shame It's just a game should be missing you It's just a game should be missing you Be missing you now But my heart is in another place I kept on fooling myself And nobody else I am feeling shame I should be missing you now But my heart is in another place I kept on fooling myself And nobody else I am feeling shame It's just a game should be missing you It's just a game should be missing you It's just a game It's just a game should be missing you It's just a game fade out 
267146,267146,paper-gangster,2007,blood-for-blood,Rock,Bullshit Who the fuck do you think you are You've taken this a bit too far Believing you're king shit In your fake fantasy A clown dress to impress Soft core Mickey Mouse and nothing less Exposing you will make me rest Until then remember you're A bullshit fake Paper Gangster You ain't nothing but an image and a liar A bullshit fake Paper Gangster Softcore motherfucker Could it be you're really not from the streets Could it be you saw it on TV The way you act where I come from You'd never last Could it be you're lying through your teeth Liar Once a long time ago I was naive to all I know People tried to push onto me Their week mentality I woke up to and I know I am real and not for show Unlike you who knows inside You're soft because A bullshit fake Paper Gangster You ain't nothing but an image and a liar A bullshit fake Paper Gangster A Punk Ass motherfucker The life I've lived the pain I've felt With such things you never dealt So to me you are a maggot So when you go and outcast me And I can't do a fuckin thing Know that I know inside You're weak
12183,12183,teddy,2014,connie-francis,Pop,There's a guy I want you to know He's the guy I love so He's my Teddy Teddy oh Teddy Teddy I I love him so Oh I remember the day that we met I'd be so silly to ever forget Oh Teddy Teddy oh Teddy Teddy I I love him so Uh you're so shy it doesn't matter You're my guy can't you see That I want you I need you I love you I do And you belong to me I'll always love you The rest of my life We could get married I'd be your wife Oh Teddy Teddy oh Teddy I I love you so
2824,2824,jessica,2011,down-with-webster,Hip-Hop,We're never alone cause i'm thinkin of her when it's you and me There's a picture of me next to hard who believe in the dictionary Said we were in love but that ain't what I want now what I want now what i want now Said you were the one but that ain't what I want now what I want now what i want I want your bestfriend I need your bestfriend We can be bestfriends But I want your bestfreind Trust me when I say that you can't trust me at all And we can be bestfriends but I want your bestfreind Is Jessica around I hear her coming down We can be bestfriends but I want your bestfriend Is Jessica around I hear her coming down We can be bestfriends but I want your bestfriend Is Jessica around As soon as I saw your bestfriend there in the entrence I knew you were destined And we made friends but shared the rest if you wear the pants she wears the dresses I'm not sexist just obsessive I've been watchin her I confess that I sent her a message couple of X'es funny how a text can turn to breakfast Ha and thats how we got right here too many lights strobe lights and light beer me and her just kicked into high gear Thats Weird despite what ya might hear You want romance but I don't slow dance and I won't hold hands so there is no chance Anyways It's on with the show just let me know Is Jessica around I hear her coming down We can be bestfriends but I want your bestfriend Is Jessica around I hear her coming down We can be bestfriends but I want your bestfriend Is Jessica around Music Yeah you make it seem so easy Is that any way to keep me It's like you bring her around just to tease me And she's so sick with it oh so queasy And you so steving blind of the fact that i'm leaving Cause the ribbons ain't up in the sky no more I guess thats what friends are for Said we were in love but that ain't what I want now what I want now what i want now Said you were the one but that ain't what I want now what I want now what i want I want your bestfriend I need your bestfriend We can be bestfriends But I want your bestfreind Trust me when I say that you can't trust me at all And we can be bestfriends but I want your bestfriend Is Jessica around I hear her coming down We can be bestfriends but I want your bestfriend Is Jessica around I hear her coming down We can be bestfriends but I want your bestfriend Is Jessica around music 
67799,67799,shepherd-of-my-heart,2007,eddy-arnold,Country,SHEPHERD OF MY HEART Writer Jenny Lou Carson You're the shepherd of my heart so treat it tenderly It's a heart that needs your ever loving care You're the shepherd of my heart until eternity lead it not into the valley of despair While it's in your keeping guard it with your love Shelter it from harm along life's way You're the shepherd of my heart and darling honestly It's a heart that will not ever go astray You're the shepherd of my heart so surely you must know You have but to speak and my heart will obey It's at your command my dear because it loves you so So my darling shepherd guide it where you may If it be green pastures or a rocky road it will follow you and not ask why You're the shepherd of my heart until the trumpet blows And I go to meet the shepherd in the sky
294413,294413,a-small-boy-and-a-grey-heaven,2007,caliban,Metal,I turn inside of myself look back into my past into nothing the best time in life barely present I wish I could go back tell that little nice boy to be stronger to be brave but I can't he had his chance I burn scream I despair on 3 these thoughts of the past I realize that I had barely lived but just existed it's too late now and my thoughts feed on this grief the grief creates tears that burn my skin unable to ease the pain I float in hoplessness for the time is gone and the boy is a man now the end a beginning for everything flows and we live to change live to learn the future's still open and to be lived like the past has been wasted with hope in my heart I look forward
292496,292496,could-you-be-loved,1980,bob-marley-the-wailers,Rock,Could you be loved and be loved Could you be loved and be loved Don't let them fool ya Or even try to school ya oh no We've got a mind of our own So go to hell if what you're thinking is not right Love would never leave us alone A yin the darkness there must come out to light Could you be loved and be loved Could you be loved wo now and be loved The road of life is rocky and you may stumble too So while you point your fingers someone else is judging you Love your brotherman Could you be could you be could you be loved Could you be could you be loved Could you be could you be could you be loved Could you be could you be loved Don't let them change ya oh Or even rearrange ya oh no We've got a life to live They say only only Only the fittest of the fittest shall survive Stay alive eh Could you be loved and be loved Could you be loved wo now and be loved You ain't gonna miss your water until your well runs dry No matter how you treat him the man will never be satisfied Say something could you be could you be could you be loved Could you be could you be loved Say something say something could you be could you be could you be loved Say something could you be could you be loved Say something say something say something Say something say something could you be loved say something Say something reggae reggae Say something rockers rockers Say something reggae reggae Say something rockers rockers Say something could you be loved say something uh Say something come on Say something could you be could you be could you be loved Say something could you be could you be loved Say something could you be could you be could you be loved Say something could you be could you be loved 
90217,90217,nothing-in-the-world,2007,graham-nash,Rock,There's something coming through For you I can feel it in my heart The question is can you' Leave the love light in your eyes You must believe it's true That there's nothin in the world I won't do for you When you live for love and lose And your heart is gone That's no time for you to choose Not to carry on no I know your world is full of pain And your soul is black and blue But there's nothin in the world I won't do for you Well I believe you know desire But right now she don't know you And I can see your heart's on fire You better burn right on through 'Cause in the future you could find That there's someone there for you just for you And there'll be nothin in the world They won't do for you
266512,266512,narcolepsy,2006,ben-folds,Rock,I should warn you I go to sleep I know you don't Know what I mean Yet I get upset or happy I go to sleep Nothing hurts when I go to sleep But I'm not tired I'm not tired I know it seems that I don't care But something in me does I swear I don't remember all last year I left you awake to cry the tears While I was dreaming in the streams Flowing between the shores Of joy and sadness I'm drowning Save me Wake me up
43282,43282,open-up,2007,cog,Rock,Burn Burn Burn Open up now open up You lied you faked you cheated You changed the stakes Magnet toss that pie in the sky Unrehearsed let the bubbles burst All in all a three ring circus Of unity with parody tragedy or comedy Probably publicity Open it up or make room for me Now open it up or make room for me I Lose myself inside your schemes Goin for the money honey Not the screen You movie stars blah blah blah Go the whole hog I'll be bigger than god Burn hollywood burn Taking down tinsel town Burn hollywood burn Burn down into the ground Burn hollywood burn Burn hollywood burn Take down tinsel town Burn down to the ground Down into the ground Burn 
222997,222997,the-everlasting-grudge,2007,a-dozen-furies,Metal,You planted the seed inside her head To cultivate it and help it grow into a monster Your out of control so she'll know just what your all about My dreams of you and thoughts of prevision how you ripped my heart away I'm calling out for blood There's no escape from what you've done to us Or my dreams of molar in false or will I encounter you once more To say that my prayers won't be answered If they arise from deep inside of hatred To say that the guilt is unbearable and undying So save the satisfaction of revenge will fill no void Means you know nothing of me Means you know nothing of me Where ever you may sleep just know that I will not forget As my dream unravels your brain your brain You'll see I'm tourtured this way To say that my prayers won't be answered If they arise from deep inside of hatred To say that the guilt is unbearable and undying So save the satisfaction of revenge will fill no void Means you know nothing of me Means you know nothing of me This everlasting hatred of you is all I needed to carry on This everlasting hatred of you is all I needed to carry on You planted the seed inside her head To cultivate and watch it grow into a monster You're out of control Control I can't let this go You're out of control Control I can't let you go 
180880,180880,freestyle-redman,2006,funkmaster-flex,Hip-Hop, This is Funk Doctor Spot K Solo comin to ya live 1996 to 97 Funkmaster Flex I got tic tacs in my mouth with a big dick but it dont matter we representin on some real shit Def Squad coming to ya live splittin these peas from a pod yo K Solo drop 1 one time A breaka breaka one nine site get off the dappa vine guess who's back to shine I wish I won the lotterry So I could tell niggas to suck dick out of animosity And freeze em like pottery and give labotomies To all you rap colonies and shut your million dollar investment to economy Impossibly might be the one in black leather Nametag sayin
83214,83214,vengeance,2007,before-the-dawn,Metal, her voice is calling again to me with songs of suffering she sings to me from beyond repeats your name and the crime you've done with broken wings lying six feet under her blood in your hands feeds my black burning core with flames aimed towards you I come with vengeance and hell is coming with me the silence almost unbearable brought by the violence of the one the wrath of god is unleashed the beast inside has taken the lead in me
139197,139197,high-as-the-mountains,2016,buck-owens,Country,They say that too much water has run under the bridge That we never can live down the past That once your love has ended it never can return That's not so for we both know that our love will last High as the mountains deep as the sea strong as the tallest tallest tree That's how much I love you that's how much you love me High as the mountains deep as the sea Well it might be they're just jealous and don't want to understand That our love will pass the test with room to spare But it's just their conscience talking of their broken dreams and plans For it shows and we both know that our love will last High as the mountains High as the mountains deep as the sea
143833,143833,first-time-i-met-the-blues,1990,buddy-guy,Rock,The first time I met the blues People you know I was walkin I was walkin down through the woods Yes the first time the first time I met you blues Blues you know I was walkin I was walkin down through the woods Yes I've watched my house burnin blues Blues you know you done me you done me all the harm that you could The blues got after me People you know they ran me from tree to tree Yes the blues got after me Blues you know you ran me ran me from tree to tree Yes you should a heard me beg ya blues Ah blues don't murder me Yes good mornin blues Blues I wonder I wonder what you're doin here so soon Yes good mornin good mornin good mornin mister blues Blues I wonder I keep wonderin what you're doin here so soon Yes you know you'll be with me every mornin blues Every night and every noon Oh yeah
243267,243267,play-somethin-country,2007,brooks-dunn,Rock,"Yes she blew through the door like TNT Put her hand on her hip pointed a finger at me Said ""I'm a whiskey drinking cowboy chasing helluva time ""I like Kenny Keith Allan and Patsy Cline ""I'm a full grown queen bee looking for honey ""Ha oh ho aw play something country "" Yeah the band took a break The DJ played P Diddy She said ""I didn't come here to hear Something thumping from the city "" Said ""I I shaved my legs I paid my money "" Ha oh ho play something country "" ""Ha oh ho aw play something country "" Crank up the band play the steel guitar Hank it up a little let's rock this bar Threw back a shot yelled ""I'm a George Strait junkie "" ""Ha oh ho play something country "" ""Ha oh ho aw play something country "" Yeah the bartender yelled ""y'all it's closing time "" She got this wild look on her face An said ""Your truck or mine ""I know a place down the road ""It's kinda funky ""Ha oh ho all out in the country ""Ha oh ho now play something country "" Crank up the band play the steel guitar Hank it up a little let's rock this bar Threw back a shot yelled ""I'm a George Strait junkie "" ""Ha oh ho play something country "" ""Ha oh ho aw play something country "" Crank up the band play the steel guitar Hank it up a little let's rock this bar Threw back a shot yelled ""I'm a George Strait junkie "" ""Ha oh ho play something country "" ""Ha oh ho aw play something country """
84231,84231,can-t-leave-em-alone,2007,ciara,Pop,I'm focused man You should know this man Yes one dose of me will have you addicted To know me is to love me I handle my business Any city any town touch down I do my thing I'm a hustler baby I provide by any means I'm a great conversationalist you should know what I'm about When you look at me baby you should see a way out Out the hood out the drama out the Bentley that's on Out the headache and stress you done been through before It's only been three months and I already got it bad So hood that I keep on comin back My girlfriends telling me I don't know how to act But I'm tellin them baby bye fall back He's so good and he knows how to love me But so hood and he's so heavy in the streets He's my dude and you better get used to things And I don't care what you say about me They say That he does it with the best runs it in the west Padding on his chest uh huh I like it so what I like it And they say that he's gonna hurt me Just wait and see but they don't know me Cause I am what he wants his girl and I love it I can't leave him alone I tried that good boy game But the dope boys turning me on It's just that he know what I want So bad I love that I can't leave him alone I can't leave him alone I tried that game But the dope boys turning me on It's just that he know what I want So bad I love that I can't leave him alone So when I had a good guy he didn't do that much for me Tried to be hard but that he could never be Always tell me that no one could compare to me But couldn't matter when other guy was starin at me Now the time plays back so everyone could look at me From the A to hill up in Beverly He's so fly that he knows how to carry me First class when they talk we don't hear what they say That he does it with the best runs it in the west Padding on his chest uh huh I like it so what I like it And they say that he's gonna hurt me Just wait and see but they don't know me Cause I am what he wants his girl and I love it I can't leave him alone I tried that good boy game But the dope boys turning me on It's just that he know what I want So bad I love that I can't leave him alone I can't leave him alone I tried that game But the dope boys turning me on It's just that he know what I want So bad I love that I can't leave him alone The more I get the more my ambition tells there's more I'll move a A for that girl I'll move ahead on that boy Then I flip that double up kick back cuddle up Ya friends try to confuse but you know what My intentions are good I can't help it I'm hood I wouldn't change if I could you shouldn't tell me I should Baby you should take me as I am And be happy you're my girl cause I'm happy I'm ya man I can hear your call it just takes one call I'll come running boy I promise I will be there for you All my heart it belongs to you I can't lose you boy I just can't leave you alone I can't leave him alone I tried that good boy game But the dope boys turning me on It's just that he know what I want So bad I love that I can't leave him alone I can't leave him alone I tried that game But the dope boys turning me on It's just that he know what I want So bad I love that I can't leave him alone I can't leave him alone I tried that good boy game But the dope boys turning me on It's just that he know what I want So bad I love that I can't leave him alone I can't leave him alone I tried that game But the dope boys turning me on It's just that he know what I want So bad I love that I can't leave him alone
201679,201679,in-search-of-little-sadie,2006,bob-dylan,Rock,"Went out last night to take a little round I met my little Sadie and I brought her down I ran right home and I went to bed With a forty four smokeless under my head I began to think what a deed I'd done I grabbed my hat and I began to run I made a god run but I ran too slow They overtook me down in Jericho Standing on a corner a ringin my bell Up stepped the sheriff from Thomasville He said Young man is you name Brown Remember you blowed Sadie down "" ""Oh yes sir my name is Lee I murdered little Sadie in the first degree First degree and second degree If you've got any papers will you serve them to me "" Well they took me down town and they dressed me in black They put me on a train and they sent me back I had no one to go my bail They crammed me back into the county jail Oh yes they did The judge and the jury they took their stand The judge had the papers in his right hand Forty one days forty one nights Forty one years to wear the ball and the stripes Oh no Went out last night to take a little round I met little Sadie and I blowed her down I ran right home and I went to bed A forty four smokeless under my head "
271685,271685,anthropocentric-ecocidal-conundrum,2006,exit-13,Jazz,"Animals destroyed by the life of man Greed and anthropocentrism have gotten out of hand What kind of persuasion will change man's course Technology ""progress"" makes things worse We're looking at nature to see what profits can be turned Irrefutable proof of man's destruction but we have not learned The planet is contaminated by the way humanity lives Think extinction will be the culmination and it won't forgive 0BIt is too late for saving efforts or should we wallow in our own techno grime So many people satisfied with our culture of negation The government acts with hate to silence those voicing their frustration It would be blatantly naive to expect a new society overnight but don't take this as a que to sit back Every force is needed in this fight for life Toxic pollutants chemical waste precipitation that's acid based Industrial sludge and radiation man made environmental degeneration Cancer clusters cancres seethe polluted air not fit to breathe Two faced scheming administration spotted owls killed by deforestation "
224921,224921,i-let-a-song-go-out-of-my-heart,2006,ella-fitzgerald,Jazz,I let a song go out of my heart It was the sweetest melody I know I lost heaven cause you were the song Since you and I have drifted apart Life doesn't mean a thing to me Please come back sweet music I know I was wrong Am I too late to make amends You know that we were meant to be more than just friends just friends I let a song go out of my heart Believe me darlin when I say I won't know sweet music until you return some day
